1,1736,0,0,0,1,1,18307,0.967130919,0.024719836
1,823,0,0,0,1,0,11063,0.458495822,0.014938101
1,854,0,0,0,1,0,11063,0.475766017,0.014938101
1,882,0,1,0,0,0,11063,0.491364903,0.014938101
1,913,0,1,0,0,0,11063,0.508635097,0.014938101
1,943,0,1,0,0,0,11063,0.525348189,0.014938101
1,974,0,0,1,0,0,11063,0.542618384,0.014938101
0,1004,0,0,1,0,0,11063,0.559331476,0.014938101
1,1006,0,0,0,1,1,59613,0.560445682,0.080493989
1,1037,0,0,0,1,1,59613,0.577715877,0.080493989
1,1065,0,1,0,0,1,59613,0.593314763,0.080493989
1,1096,0,1,0,0,1,59613,0.610584958,0.080493989
1,1126,0,1,0,0,1,59613,0.62729805,0.080493989
1,1157,0,0,1,0,1,59613,0.644568245,0.080493989
1,1187,0,0,1,0,1,59613,0.661281337,0.080493989
1,1218,0,0,1,0,1,59613,0.678551532,0.080493989
1,1249,1,0,0,0,1,59613,0.695821727,0.080493989
1,1279,1,0,0,0,1,59613,0.712534819,0.080493989
1,1310,1,0,0,0,1,59613,0.729805014,0.080493989
1,1340,0,0,0,1,1,59613,0.746518106,0.080493989
1,1096,0,0,0,1,1,218386,0.610584958,0.294881377
1,1127,0,0,0,1,1,218386,0.627855153,0.294881377
1,1155,0,1,0,0,1,218386,0.643454039,0.294881377
1,1186,0,1,0,0,1,218386,0.660724234,0.294881377
1,1216,0,1,0,0,1,218386,0.677437326,0.294881377
1,1247,0,0,1,0,1,218386,0.694707521,0.294881377
1,1277,0,0,1,0,1,218386,0.711420613,0.294881377
1,1308,0,0,1,0,1,218386,0.728690808,0.294881377
1,1339,1,0,0,0,1,218386,0.745961003,0.294881377
1,1369,1,0,0,0,1,218386,0.762674095,0.294881377
1,1400,1,0,0,0,1,218386,0.77994429,0.294881377
1,1430,0,0,0,1,1,218386,0.796657382,0.294881377
1,335,0,0,0,1,0,12228,0.186629526,0.016511172
1,366,0,0,0,1,0,12228,0.203899721,0.016511172
1,394,0,1,0,0,0,12228,0.219498607,0.016511172
1,425,0,1,0,0,0,12228,0.236768802,0.016511172
1,455,0,1,0,0,0,12228,0.253481894,0.016511172
1,486,0,0,1,0,0,12228,0.270752089,0.016511172
1,516,0,0,1,0,0,12228,0.287465181,0.016511172
1,547,0,0,1,0,0,12228,0.304735376,0.016511172
1,578,1,0,0,0,0,12228,0.322005571,0.016511172
1,608,1,0,0,0,0,12228,0.338718663,0.016511172
1,639,1,0,0,0,0,12228,0.355988858,0.016511172
1,669,0,0,0,1,0,12228,0.37270195,0.016511172
1,580,0,0,0,1,1,144037,0.323119777,0.19448963
1,611,0,0,0,1,1,144037,0.340389972,0.19448963
1,639,0,1,0,0,1,144037,0.355988858,0.19448963
1,670,0,1,0,0,1,144037,0.373259053,0.19448963
1,700,0,1,0,0,1,144037,0.389972145,0.19448963
1,731,0,0,1,0,1,144037,0.40724234,0.19448963
1,761,0,0,1,0,1,144037,0.423955432,0.19448963
1,792,0,0,1,0,1,144037,0.441225627,0.19448963
1,823,1,0,0,0,1,144037,0.458495822,0.19448963
1,853,1,0,0,0,1,144037,0.475208914,0.19448963
1,884,1,0,0,0,1,144037,0.492479109,0.19448963
1,914,0,0,0,1,1,144037,0.509192201,0.19448963
1,0,1,0,0,0,1,304,0,0.000410025
1,30,1,0,0,0,1,304,0.016713092,0.000410025
1,61,1,0,0,0,1,304,0.033983287,0.000410025
1,91,0,0,0,1,1,304,0.050696379,0.000410025
1,1371,0,0,0,1,0,913,0.763788301,0.001232127
1,1402,0,0,0,1,0,913,0.781058496,0.001232127
1,1430,0,1,0,0,0,913,0.796657382,0.001232127
1,1461,0,1,0,0,0,913,0.813927577,0.001232127
1,1491,0,1,0,0,0,913,0.830640669,0.001232127
1,1522,0,0,1,0,0,913,0.847910864,0.001232127
0,1552,0,0,1,0,0,913,0.864623955,0.001232127
1,184,0,0,0,1,0,16841,0.102506964,0.022740332
1,215,0,0,0,1,0,16841,0.119777159,0.022740332
1,243,0,1,0,0,0,16841,0.135376045,0.022740332
1,274,0,1,0,0,0,16841,0.15264624,0.022740332
1,304,0,1,0,0,0,16841,0.169359331,0.022740332
1,335,0,0,1,0,0,16841,0.186629526,0.022740332
1,365,0,0,1,0,0,16841,0.203342618,0.022740332
1,396,0,0,1,0,0,16841,0.220612813,0.022740332
0,427,1,0,0,0,0,16841,0.237883008,0.022740332
1,184,0,0,0,1,0,1773,0.102506964,0.002393391
1,215,0,0,0,1,0,1773,0.119777159,0.002393391
1,243,0,1,0,0,0,1773,0.135376045,0.002393391
1,274,0,1,0,0,0,1773,0.15264624,0.002393391
1,304,0,1,0,0,0,1773,0.169359331,0.002393391
1,335,0,0,1,0,0,1773,0.186629526,0.002393391
1,365,0,0,1,0,0,1773,0.203342618,0.002393391
1,396,0,0,1,0,0,1773,0.220612813,0.002393391
1,427,1,0,0,0,0,1773,0.237883008,0.002393391
1,457,1,0,0,0,0,1773,0.2545961,0.002393391
1,488,1,0,0,0,0,1773,0.271866295,0.002393391
1,518,0,0,0,1,0,1773,0.288579387,0.002393391
1,0,0,1,0,0,1,1128,0,0.001523111
1,31,0,0,1,0,1,1128,0.017270195,0.001523111
1,61,0,0,1,0,1,1128,0.033983287,0.001523111
1,92,0,0,1,0,1,1128,0.051253482,0.001523111
1,123,1,0,0,0,1,1128,0.068523677,0.001523111
1,153,1,0,0,0,1,1128,0.085236769,0.001523111
0,184,1,0,0,0,1,1128,0.102506964,0.001523111
1,0,0,1,0,0,0,26807,0,0.036196302
1,30,0,1,0,0,0,26807,0.016713092,0.036196302
1,61,0,0,1,0,0,26807,0.033983287,0.036196302
1,91,0,0,1,0,0,26807,0.050696379,0.036196302
0,122,0,0,1,0,0,26807,0.067966574,0.036196302
1,0,0,0,0,1,0,26807,0,0.036196302
1,122,0,0,0,1,0,1073,0.067966574,0.001449183
0,153,0,0,0,1,0,1073,0.085236769,0.001449183
1,153,0,0,0,1,1,22899,0.085236769,0.03092037
1,184,0,0,0,1,1,22899,0.102506964,0.03092037
1,212,0,1,0,0,1,22899,0.11810585,0.03092037
1,243,0,1,0,0,1,22899,0.135376045,0.03092037
1,273,0,1,0,0,1,22899,0.152089136,0.03092037
1,304,0,0,1,0,1,22899,0.169359331,0.03092037
1,334,0,0,1,0,1,22899,0.186072423,0.03092037
1,365,0,0,1,0,1,22899,0.203342618,0.03092037
1,396,1,0,0,0,1,22899,0.220612813,0.03092037
1,426,1,0,0,0,1,22899,0.237325905,0.03092037
1,457,1,0,0,0,1,22899,0.2545961,0.03092037
1,487,0,0,0,1,1,22899,0.271309192,0.03092037
1,1037,0,0,0,1,1,34179,0.577715877,0.046151683
1,1068,0,0,0,1,1,34179,0.594986072,0.046151683
1,1096,0,1,0,0,1,34179,0.610584958,0.046151683
1,1127,0,1,0,0,1,34179,0.627855153,0.046151683
1,1157,0,1,0,0,1,34179,0.644568245,0.046151683
1,1188,0,0,1,0,1,34179,0.66183844,0.046151683
1,1218,0,0,1,0,1,34179,0.678551532,0.046151683
1,1249,0,0,1,0,1,34179,0.695821727,0.046151683
1,1280,1,0,0,0,1,34179,0.713091922,0.046151683
1,1310,1,0,0,0,1,34179,0.729805014,0.046151683
1,1341,1,0,0,0,1,34179,0.747075209,0.046151683
1,1371,0,0,0,1,1,34179,0.763788301,0.046151683
1,0,0,0,1,0,0,517,0,0.000698363
1,31,0,0,1,0,0,517,0.017270195,0.000698363
1,62,1,0,0,0,0,517,0.03454039,0.000698363
1,92,1,0,0,0,0,517,0.051253482,0.000698363
1,123,1,0,0,0,0,517,0.068523677,0.000698363
1,153,0,0,0,1,0,517,0.085236769,0.000698363
1,0,0,1,0,0,0,3232,0,0.004364091
1,31,0,0,1,0,0,3232,0.017270195,0.004364091
1,61,0,0,1,0,0,3232,0.033983287,0.004364091
1,92,0,0,1,0,0,3232,0.051253482,0.004364091
0,123,1,0,0,0,0,3232,0.068523677,0.004364091
1,1280,0,0,0,1,0,92078,0.713091922,0.124330071
1,1311,0,0,0,1,0,92078,0.730362117,0.124330071
1,1339,0,1,0,0,0,92078,0.745961003,0.124330071
1,1370,0,1,0,0,0,92078,0.763231198,0.124330071
1,1400,0,1,0,0,0,92078,0.77994429,0.124330071
1,1431,0,0,1,0,0,92078,0.797214485,0.124330071
1,1461,0,0,1,0,0,92078,0.813927577,0.124330071
1,1492,0,0,1,0,0,92078,0.831197772,0.124330071
1,1523,1,0,0,0,0,92078,0.848467967,0.124330071
1,1553,1,0,0,0,0,92078,0.865181058,0.124330071
1,1584,1,0,0,0,0,92078,0.882451253,0.124330071
0,1614,0,0,0,1,0,92078,0.899164345,0.124330071
1,1249,0,0,0,1,0,2832,0.695821727,0.003824521
1,1280,0,0,0,1,0,2832,0.713091922,0.003824521
0,1308,0,1,0,0,0,2832,0.728690808,0.003824521
1,0,0,1,0,0,0,2832,0,0.003824521
1,31,0,0,1,0,0,2832,0.017270195,0.003824521
1,61,0,0,1,0,0,2832,0.033983287,0.003824521
1,92,0,0,1,0,0,2832,0.051253482,0.003824521
1,123,1,0,0,0,0,2832,0.068523677,0.003824521
1,153,1,0,0,0,0,2832,0.085236769,0.003824521
1,184,1,0,0,0,0,2832,0.102506964,0.003824521
0,214,0,0,0,1,0,2832,0.119220056,0.003824521
1,0,0,1,0,0,1,5147,0,0.006949869
1,31,0,0,1,0,1,5147,0.017270195,0.006949869
1,61,0,0,1,0,1,5147,0.033983287,0.006949869
1,92,0,0,1,0,1,5147,0.051253482,0.006949869
1,123,1,0,0,0,1,5147,0.068523677,0.006949869
0,153,1,0,0,0,1,5147,0.085236769,0.006949869
1,0,1,0,0,0,1,5147,0,0.006949869
1,30,0,0,0,1,1,5147,0.016713092,0.006949869
1,397,0,0,0,1,1,11202,0.221169916,0.015126208
1,428,0,0,0,1,1,11202,0.238440111,0.015126208
1,456,0,1,0,0,1,11202,0.254038997,0.015126208
1,487,0,1,0,0,1,11202,0.271309192,0.015126208
1,517,0,1,0,0,1,11202,0.288022284,0.015126208
1,548,0,0,1,0,1,11202,0.305292479,0.015126208
1,578,0,0,1,0,1,11202,0.322005571,0.015126208
1,609,0,0,1,0,1,11202,0.339275766,0.015126208
1,640,1,0,0,0,1,11202,0.356545961,0.015126208
1,670,1,0,0,0,1,11202,0.373259053,0.015126208
1,701,1,0,0,0,1,11202,0.390529248,0.015126208
1,731,0,0,0,1,1,11202,0.40724234,0.015126208
1,275,0,0,0,1,1,29160,0.153203343,0.039373434
1,306,0,0,0,1,1,29160,0.170473538,0.039373434
1,334,0,1,0,0,1,29160,0.186072423,0.039373434
1,365,0,1,0,0,1,29160,0.203342618,0.039373434
1,395,0,1,0,0,1,29160,0.22005571,0.039373434
1,426,0,0,1,0,1,29160,0.237325905,0.039373434
1,456,0,0,1,0,1,29160,0.254038997,0.039373434
0,487,0,0,1,0,1,29160,0.271309192,0.039373434
1,31,0,0,0,1,1,4289,0.017270195,0.005790847
1,62,0,0,0,1,1,4289,0.03454039,0.005790847
1,90,0,1,0,0,1,4289,0.050139276,0.005790847
1,121,0,1,0,0,1,4289,0.067409471,0.005790847
1,151,0,1,0,0,1,4289,0.084122563,0.005790847
1,182,0,0,1,0,1,4289,0.101392758,0.005790847
1,212,0,0,1,0,1,4289,0.11810585,0.005790847
1,243,0,0,1,0,1,4289,0.135376045,0.005790847
0,274,1,0,0,0,1,4289,0.15264624,0.005790847
1,0,1,0,0,0,1,4289,0,0.005790847
1,31,1,0,0,0,1,4289,0.017270195,0.005790847
1,61,0,0,0,1,1,4289,0.033983287,0.005790847
1,184,0,0,0,1,1,947,0.102506964,0.001278711
1,215,0,0,0,1,1,947,0.119777159,0.001278711
1,243,0,1,0,0,1,947,0.135376045,0.001278711
0,274,0,1,0,0,1,947,0.15264624,0.001278711
1,1096,0,0,0,1,1,3681,0.610584958,0.004970365
0,1127,0,0,0,1,1,3681,0.627855153,0.004970365
1,0,0,1,0,0,1,3681,0,0.004970365
1,31,0,1,0,0,1,3681,0.017270195,0.004970365
1,61,0,1,0,0,1,3681,0.033983287,0.004970365
1,92,0,0,1,0,1,3681,0.051253482,0.004970365
1,122,0,0,1,0,1,3681,0.067966574,0.004970365
1,153,0,0,1,0,1,3681,0.085236769,0.004970365
1,184,1,0,0,0,1,3681,0.102506964,0.004970365
1,214,1,0,0,0,1,3681,0.119220056,0.004970365
0,245,1,0,0,0,1,3681,0.136490251,0.004970365
1,792,0,0,0,1,1,1948,0.441225627,0.002630337
1,823,0,0,0,1,1,1948,0.458495822,0.002630337
1,851,0,1,0,0,1,1948,0.474094708,0.002630337
1,882,0,1,0,0,1,1948,0.491364903,0.002630337
1,912,0,1,0,0,1,1948,0.508077994,0.002630337
0,943,0,0,1,0,1,1948,0.525348189,0.002630337
1,0,0,0,0,1,1,4210,0,0.005684472
1,31,0,0,0,1,1,4210,0.017270195,0.005684472
1,59,0,1,0,0,1,4210,0.032869081,0.005684472
1,90,0,1,0,0,1,4210,0.050139276,0.005684472
0,120,0,1,0,0,1,4210,0.066852368,0.005684472
1,641,0,0,0,1,1,9642,0.357103064,0.01301994
1,672,0,0,0,1,1,9642,0.374373259,0.01301994
0,700,0,1,0,0,1,9642,0.389972145,0.01301994
1,0,0,1,0,0,1,9642,0,0.01301994
1,30,0,1,0,0,1,9642,0.016713092,0.01301994
1,61,0,0,1,0,1,9642,0.033983287,0.01301994
1,91,0,0,1,0,1,9642,0.050696379,0.01301994
1,122,0,0,1,0,1,9642,0.067966574,0.01301994
1,153,1,0,0,0,1,9642,0.085236769,0.01301994
1,183,1,0,0,0,1,9642,0.101949861,0.01301994
1,214,1,0,0,0,1,9642,0.119220056,0.01301994
1,244,0,0,0,1,1,9642,0.135933148,0.01301994
1,122,0,0,0,1,0,6307,0.067966574,0.008516459
0,153,0,0,0,1,0,6307,0.085236769,0.008516459
1,0,0,1,0,0,0,6307,0,0.008516459
1,30,0,1,0,0,0,6307,0.016713092,0.008516459
1,61,0,0,1,0,0,6307,0.033983287,0.008516459
1,91,0,0,1,0,0,6307,0.050696379,0.008516459
1,122,0,0,1,0,0,6307,0.067966574,0.008516459
1,153,1,0,0,0,0,6307,0.085236769,0.008516459
1,183,1,0,0,0,0,6307,0.101949861,0.008516459
1,214,1,0,0,0,0,6307,0.119220056,0.008516459
1,244,0,0,0,1,0,6307,0.135933148,0.008516459
1,0,1,0,0,0,0,1466,0,0.001979842
1,30,1,0,0,0,0,1466,0.016713092,0.001979842
1,61,1,0,0,0,0,1466,0.033983287,0.001979842
1,91,0,0,0,1,0,1466,0.050696379,0.001979842
0,122,0,0,0,1,1,4502,0.067966574,0.006078536
1,0,0,0,1,0,1,4502,0,0.006078536
1,30,0,0,1,0,1,4502,0.016713092,0.006078536
1,61,0,0,1,0,1,4502,0.033983287,0.006078536
0,92,1,0,0,0,1,4502,0.051253482,0.006078536
1,1065,0,0,0,1,1,40254,0.593314763,0.054353326
1,1096,0,0,0,1,1,40254,0.610584958,0.054353326
1,1124,0,1,0,0,1,40254,0.626183844,0.054353326
1,1155,0,1,0,0,1,40254,0.643454039,0.054353326
1,1185,0,1,0,0,1,40254,0.660167131,0.054353326
1,1216,0,0,1,0,1,40254,0.677437326,0.054353326
1,1246,0,0,1,0,1,40254,0.694150418,0.054353326
1,1277,0,0,1,0,1,40254,0.711420613,0.054353326
1,1308,1,0,0,0,1,40254,0.728690808,0.054353326
1,1338,1,0,0,0,1,40254,0.7454039,0.054353326
1,1369,1,0,0,0,1,40254,0.762674095,0.054353326
1,1399,0,0,0,1,1,40254,0.779387187,0.054353326
1,61,0,0,0,1,0,24436,0.033983287,0.032995339
1,92,0,0,0,1,0,24436,0.051253482,0.032995339
1,120,0,1,0,0,0,24436,0.066852368,0.032995339
1,151,0,1,0,0,0,24436,0.084122563,0.032995339
1,181,0,1,0,0,0,24436,0.100835655,0.032995339
1,212,0,0,1,0,0,24436,0.11810585,0.032995339
1,242,0,0,1,0,0,24436,0.134818942,0.032995339
1,273,0,0,1,0,0,24436,0.152089136,0.032995339
1,304,1,0,0,0,0,24436,0.169359331,0.032995339
1,334,1,0,0,0,0,24436,0.186072423,0.032995339
1,365,1,0,0,0,0,24436,0.203342618,0.032995339
1,395,0,0,0,1,0,24436,0.22005571,0.032995339
1,0,0,0,0,1,0,615,0,0.00083042
1,28,0,1,0,0,0,615,0.015598886,0.00083042
1,59,0,1,0,0,0,615,0.032869081,0.00083042
0,89,0,1,0,0,0,615,0.049582173,0.00083042
1,31,0,0,0,1,0,6085,0.017270195,0.008216833
1,62,0,0,0,1,0,6085,0.03454039,0.008216833
1,90,0,1,0,0,0,6085,0.050139276,0.008216833
1,121,0,1,0,0,0,6085,0.067409471,0.008216833
1,151,0,1,0,0,0,6085,0.084122563,0.008216833
1,182,0,0,1,0,0,6085,0.101392758,0.008216833
1,212,0,0,1,0,0,6085,0.11810585,0.008216833
1,243,0,0,1,0,0,6085,0.135376045,0.008216833
1,274,1,0,0,0,0,6085,0.15264624,0.008216833
1,304,1,0,0,0,0,6085,0.169359331,0.008216833
1,335,1,0,0,0,0,6085,0.186629526,0.008216833
1,365,0,0,0,1,0,6085,0.203342618,0.008216833
1,700,0,0,0,1,0,31925,0.389972145,0.043107203
1,731,0,0,0,1,0,31925,0.40724234,0.043107203
1,759,0,1,0,0,0,31925,0.422841226,0.043107203
1,790,0,1,0,0,0,31925,0.440111421,0.043107203
1,820,0,1,0,0,0,31925,0.456824513,0.043107203
1,851,0,0,1,0,0,31925,0.474094708,0.043107203
1,881,0,0,1,0,0,31925,0.490807799,0.043107203
1,912,0,0,1,0,0,31925,0.508077994,0.043107203
1,943,1,0,0,0,0,31925,0.525348189,0.043107203
1,973,1,0,0,0,0,31925,0.542061281,0.043107203
1,1004,1,0,0,0,0,31925,0.559331476,0.043107203
0,1034,0,0,0,1,0,31925,0.576044568,0.043107203
1,306,0,0,0,1,1,88,0.170473538,0.000118824
1,337,0,0,0,1,1,88,0.187743733,0.000118824
1,365,0,1,0,0,1,88,0.203342618,0.000118824
1,396,0,1,0,0,1,88,0.220612813,0.000118824
1,426,0,1,0,0,1,88,0.237325905,0.000118824
1,457,0,0,1,0,1,88,0.2545961,0.000118824
1,487,0,0,1,0,1,88,0.271309192,0.000118824
1,518,0,0,1,0,1,88,0.288579387,0.000118824
1,549,1,0,0,0,1,88,0.305849582,0.000118824
1,579,1,0,0,0,1,88,0.322562674,0.000118824
1,610,1,0,0,0,1,88,0.339832869,0.000118824
1,640,0,0,0,1,1,88,0.356545961,0.000118824
1,0,0,0,0,1,0,3306,0,0.004463337
1,31,0,0,0,1,0,3306,0.017270195,0.004463337
1,59,0,1,0,0,0,3306,0.032869081,0.004463337
0,90,0,1,0,0,0,3306,0.050139276,0.004463337
1,122,0,0,0,1,0,930,0.067966574,0.001255756
1,153,0,0,0,1,0,930,0.085236769,0.001255756
1,181,0,1,0,0,0,930,0.100835655,0.001255756
1,212,0,1,0,0,0,930,0.11810585,0.001255756
0,242,0,1,0,0,0,930,0.134818942,0.001255756
1,0,0,0,1,0,0,930,0,0.001255756
1,31,0,0,1,0,0,930,0.017270195,0.001255756
1,62,1,0,0,0,0,930,0.03454039,0.001255756
1,92,1,0,0,0,0,930,0.051253482,0.001255756
1,123,1,0,0,0,0,930,0.068523677,0.001255756
0,153,0,0,0,1,0,930,0.085236769,0.001255756
1,397,0,0,0,1,0,1542,0.221169916,0.002082058
1,428,0,0,0,1,0,1542,0.238440111,0.002082058
1,456,0,1,0,0,0,1542,0.254038997,0.002082058
1,487,0,1,0,0,0,1542,0.271309192,0.002082058
1,517,0,1,0,0,0,1542,0.288022284,0.002082058
1,548,0,0,1,0,0,1542,0.305292479,0.002082058
1,578,0,0,1,0,0,1542,0.322005571,0.002082058
1,609,0,0,1,0,0,1542,0.339275766,0.002082058
1,640,1,0,0,0,0,1542,0.356545961,0.002082058
1,670,1,0,0,0,0,1542,0.373259053,0.002082058
1,701,1,0,0,0,0,1542,0.390529248,0.002082058
0,731,0,0,0,1,0,1542,0.40724234,0.002082058
1,335,0,0,0,1,1,19526,0.186629526,0.026365755
1,366,0,0,0,1,1,19526,0.203899721,0.026365755
1,394,0,1,0,0,1,19526,0.219498607,0.026365755
1,425,0,1,0,0,1,19526,0.236768802,0.026365755
1,455,0,1,0,0,1,19526,0.253481894,0.026365755
1,486,0,0,1,0,1,19526,0.270752089,0.026365755
1,516,0,0,1,0,1,19526,0.287465181,0.026365755
1,547,0,0,1,0,1,19526,0.304735376,0.026365755
1,578,1,0,0,0,1,19526,0.322005571,0.026365755
0,608,1,0,0,0,1,19526,0.338718663,0.026365755
1,945,0,0,0,1,0,13394,0.526462396,0.018085864
1,976,0,0,0,1,0,13394,0.543732591,0.018085864
1,1004,0,1,0,0,0,13394,0.559331476,0.018085864
1,1035,0,1,0,0,0,13394,0.576601671,0.018085864
1,1065,0,1,0,0,0,13394,0.593314763,0.018085864
1,1096,0,0,1,0,0,13394,0.610584958,0.018085864
1,1126,0,0,1,0,0,13394,0.62729805,0.018085864
1,1157,0,0,1,0,0,13394,0.644568245,0.018085864
1,1188,1,0,0,0,0,13394,0.66183844,0.018085864
1,1218,1,0,0,0,0,13394,0.678551532,0.018085864
1,1249,1,0,0,0,0,13394,0.695821727,0.018085864
1,1279,0,0,0,1,0,13394,0.712534819,0.018085864
1,306,0,0,0,1,0,19522,0.170473538,0.026360718
1,337,0,0,0,1,0,19522,0.187743733,0.026360718
1,365,0,1,0,0,0,19522,0.203342618,0.026360718
1,396,0,1,0,0,0,19522,0.220612813,0.026360718
1,426,0,1,0,0,0,19522,0.237325905,0.026360718
1,457,0,0,1,0,0,19522,0.2545961,0.026360718
1,487,0,0,1,0,0,19522,0.271309192,0.026360718
1,518,0,0,1,0,0,19522,0.288579387,0.026360718
1,549,1,0,0,0,0,19522,0.305849582,0.026360718
1,579,1,0,0,0,0,19522,0.322562674,0.026360718
1,610,1,0,0,0,0,19522,0.339832869,0.026360718
1,640,0,0,0,1,0,19522,0.356545961,0.026360718
1,976,0,0,0,1,1,51225,0.543732591,0.069167566
1,1007,0,0,0,1,1,51225,0.561002786,0.069167566
1,1035,0,1,0,0,1,51225,0.576601671,0.069167566
1,1066,0,1,0,0,1,51225,0.593871866,0.069167566
1,1096,0,1,0,0,1,51225,0.610584958,0.069167566
1,1127,0,0,1,0,1,51225,0.627855153,0.069167566
